SpeciesAuthor,SpeciesAccepted,CommonName,CoLCheckOK,CoLCheckDate,Infraspecific,SpeciesEpithetAccepted,GenusAccepted,GenusAuthor,Family,Order,Class,Phylum,Kingdom,OrganismType,Authors,Journal,YearPublication,DOI.ISBN,AdditionalSource,StudyDuration,StudyStart,StudyEnd,AnnualPeriodicity,NumberPopulations,MatrixCriteriaSize,MatrixCriteriaOntogeny,MatrixCriteriaAge,MatrixPopulation,Lat,Lon,Altitude,Country,Continent,Ecoregion,StudiedSex,MatrixComposite,MatrixTreatment,MatrixCaptivity,MatrixStartYear,MatrixStartSeason,MatrixStartMonth,MatrixEndYear,MatrixEndSeason,MatrixEndMonth,MatrixSplit,MatrixFec,Observation,MatrixDimension,SurvivalIssue,PPMS
Ursus_maritimus_2,Ursus_maritimus,Polar bear,TRUE,8082016,NA,maritimus,Ursus,Ursus,Ursidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Hunter; Caswell; Runge; Regehr; Amstrup; Stirling,Ecology,2010,10.1890/09-1641,Hunter Ecol 2010 Appendix; ,6,2001,2006,1,1,No,Yes,Yes,NA,69.5,-137,0,USA; CAN,N America,POE,F,Individual,Unmanipulated,W,2002,NA,NA,2003,NA,NA,Divided,Yes,Geolocation range: 124° 04' - 156° 23' W,6,0.9911,[0 0 0 0 0 0.58;0.9842 0 0 0 0 0;0 0.9842 0 0 0 0;0 0 0.9842 0.4563 0.3654 0.9911;0 0 0 0.5348 0.0808 0;0 0 0 0 0.5435 0]
Ursus_maritimus_2,Ursus_maritimus,Polar bear,TRUE,8082016,NA,maritimus,Ursus,Ursus,Ursidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Hunter; Caswell; Runge; Regehr; Amstrup; Stirling,Ecology,2010,10.1890/09-1641,Hunter Ecol 2010 Appendix; ,6,2001,2006,1,1,No,Yes,Yes,NA,69.5,-137,0,USA; CAN,N America,POE,F,Individual,Unmanipulated,W,2003,NA,NA,2004,NA,NA,Divided,Yes,Geolocation range: 124° 04' - 156° 23' W,6,0.9662,[0 0 0 0 0 0.5379;0.9415 0 0 0 0 0;0 0.9415 0 0 0 0;0 0 0.9415 0.284 0.3081 0.9662;0 0 0 0.6822 0.1384 0;0 0 0 0 0.516 0]
Ursus_maritimus_2,Ursus_maritimus,Polar bear,TRUE,8082016,NA,maritimus,Ursus,Ursus,Ursidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Hunter; Caswell; Runge; Regehr; Amstrup; Stirling,Ecology,2010,10.1890/09-1641,Hunter Ecol 2010 Appendix; ,6,2001,2006,1,1,No,Yes,Yes,NA,69.5,-137,0,USA; CAN,N America,POE,F,Individual,Unmanipulated,W,2004,NA,NA,2005,NA,NA,Divided,Yes,Geolocation range: 124° 04' - 156° 23' W,6,0.7587,[0 0 0 0 0 0.2773;0.6578 0 0 0 0 0;0 0.6578 0 0 0 0;0 0 0.6578 0.5367 0.4243 0.7587;0 0 0 0.222 0.0327 0;0 0 0 0 0.2689 0]
Ursus_maritimus_2,Ursus_maritimus,Polar bear,TRUE,8082016,NA,maritimus,Ursus,Ursus,Ursidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Hunter; Caswell; Runge; Regehr; Amstrup; Stirling,Ecology,2010,10.1890/09-1641,Hunter Ecol 2010 Appendix; ,6,2001,2006,1,1,No,Yes,Yes,NA,69.5,-137,0,USA; CAN,N America,POE,F,Individual,Unmanipulated,W,2005,NA,NA,2006,NA,NA,Divided,Yes,Geolocation range: 124° 04' - 156° 23' W,6,0.7943,[0 0 0 0 0 0.3165;0.7034 0 0 0 0 0;0 0.7034 0 0 0 0;0 0 0.7034 0.7225 0.4328 0.7943;0 0 0 0.0718 0.0081 0;0 0 0 0 0.3254 0]
Vulpes_vulpes,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,McLeod; Saunders,Wild Res,2001,10.1071/WR00104,"van de Kerk 2013, Heppell Ecol 2000; Harris and Smith 1987, Storm 1976, Allen 1984",NA,NA,NA,1,4,No,No,Yes,Bristol,51.5,-1.416666667,20,GBR,Europe,NA,F,NA,FRANK,NA,NA,NA,NA,NA,NA,NA,Divided,Yes,Calculated with demographic data from: Harris and Smith 1987,6,0.487,[0.564 0.776 0.799 0.804 0.462 0.468;0.359 0 0 0 0 0;0 0.454 0 0 0 0;0 0 0.479 0 0 0;0 0 0 0.487 0 0;0 0 0 0 0.395 0.4]
Vulpes_vulpes,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,McLeod; Saunders,Wild Res,2001,10.1071/WR00104,"van de Kerk 2013, Heppell Ecol 2000; Harris and Smith 1987, Storm 1976, Allen 1984",NA,NA,NA,1,4,No,No,Yes,London,51.5,0,30,GBR,Europe,NA,F,NA,FRANK,NA,NA,NA,NA,NA,NA,NA,Divided,Yes,Calculated with demographic data from: Harris and Smith 1987,6,0.527,[0.553 0.712 0.68 0.671 0.597 0.609;0.442 0 0 0 0 0;0 0.527 0 0 0 0;0 0 0.519 0 0 0;0 0 0 0.512 0 0;0 0 0 0 0.435 0.444]
Vulpes_vulpes,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,McLeod; Saunders,Wild Res,2001,10.1071/WR00104,"van de Kerk 2013, Heppell Ecol 2000; Harris and Smith 1987, Storm 1976, Allen 1984",NA,NA,NA,1,4,No,No,Yes,Rural USA,NA,NA,NA,USA,N America,NA,F,NA,FRANK,NA,NA,NA,NA,NA,NA,NA,Divided,Yes,"Calculated with demographic data from: Storm 1976, Allen 1984",6,0.929,[0.324 0.752 1.17 1.43 1.32 0;0.346 0 0 0 0 0;0 0.532 0 0 0 0;0 0 0.804 0 0 0;0 0 0 0.858 0 0;0 0 0 0 0.929 0]
Vulpes_vulpes,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,McLeod; Saunders,Wild Res,2001,10.1071/WR00104,"van de Kerk 2013, Heppell Ecol 2000; Harris and Smith 1987, Storm 1976, Allen 1984",NA,NA,NA,1,4,No,No,Yes,Rural Australia,NA,NA,NA,AUS,Oceania,NA,F,NA,FRANK,NA,NA,NA,NA,NA,NA,NA,Divided,Yes,Calculated with demographic data from: unpublished data from Saunders and McIlroy,6,0.746,[0.384 0.66 1.158 1.395 1.691 1.418;0.295 0 0 0 0 0;0 0.37 0 0 0 0;0 0 0.547 0 0 0;0 0 0 0.643 0 0;0 0 0 0 0.705 0.746]
Vulpes_vulpes_2,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Schumaker; Ernst; White; Baker; Haggerty,Ecol Appl,2004,10.1890/02-5010,"Naujokaitis-Lewis Cons Biol 2009; Livezey and Evendon (1943), Scott (1943), Wilcomb (1948), Storm (1965), Sargent (1972), Storm et al. (1976), Voight (1987), Verts and Carraway (1998)",NA,NA,NA,1,1,No,No,Yes,Willamette River Basin,45,-123,70,USA,N America,TBM,F,Pooled,Habitat fragmentation,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Simulation,2,0.48,[0 1.49;0.48 0.48]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,Australia,NA,NA,NA,AUS,Oceania,NA,F,NA,Hunted - intense,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.7,[0.37 0.61 1.21 1.58;0.3 0 0 0;0 0.35 0 0;0 0 0.57 0.7]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,Australia,NA,NA,NA,AUS,Oceania,NA,F,NA,Unmanipulated,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.92,[0.686 1.271 1.426 0.332;0.39 0 0 0;0 0.65 0 0;0 0 0.92 0.18]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,UK (Bristol),51.45444444,-1.411944444,14,GBR,Europe,NA,F,NA,Unmanipulated,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.54,[0.55 0.77 0.71 0.74;0.48 0 0 0;0 0.54 0 0;0 0 0.53 0.51]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,UK (London),51.5075,0.127777778,24,GBR,Europe,NA,F,NA,Hunted - light/ average,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.49,[0.72 1 1.09 0.89;0.42 0 0 0;0 0.43 0 0;0 0 0.47 0.49]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,Sweden (North),NA,NA,NA,SWE,Europe,NA,F,NA,Hunted -light,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.71,[0.29 0.79 0.79 0.83;0.33 0 0 0;0 0.71 0 0;0 0 0.5 0.59]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,Sweden (South),NA,NA,NA,SWE,Europe,NA,F,NA,Hunted - intense,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.75,[0.3 0.72 1.35 0.92;0.43 0 0 0;0 0.53 0 0;0 0 0.75 0.55]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,USA (Midwest),43.78333333,-87.21666667,300,USA,N America,NA,F,NA,Hunted - average,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.95,[0.58 0.96 2.88 0.97;0.33 0 0 0;0 0.4 0 0;0 0 0.95 0.43]
Vulpes_vulpes_3,Vulpes_vulpes,Red fox,TRUE,8082016,NA,vulpes,Vulpes,Vulpes,Canidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Devenish-Nelson; Harris; Soulsbury; Richards; Stephens,Oikos,2013,10.1111/j.1600-0706.2012.20706.x,NA,NA,NA,NA,1,8,No,Yes,No,USA (East),39.05,-75.36666667,17,USA,N America,NA,F,NA,Hunted - average,W,NA,NA,NA,NA,NA,NA,Divided,Yes,FRANK; Data from different sources,4,0.88,[0.4 1.46 0.89 0.81;0.34 0 0 0;0 0.88 0 0;0 0 0.57 0.53]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,Mean,NA,NA,NA,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,0.781714286,[0 0 0.378571428571429;0.686571428571429 0.354142857142857 0;0 0.368 0.781714285714286]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,El Partido ,29.16666667,-112.95,-350,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,1,[0 0 0.149;1 0.679 0;0 0.284 0.663]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,Granito,29.76666667,-112.3833333,-340,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,0.856,[0 0 0.53;0.856 0.2 0;0 0.389 0.645]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,Los Cantiles,29.55,-112.6166667,-180,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,0.886,[0 0 0.528;0.574 0.095 0;0 0.233 0.886]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,Los Islotes,24.6,-109.6,25,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,0.95,[0 0 0.456;0.437 0.147 0;0 0.478 0.95]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,Los Machos,29.26666667,-112.4666667,-500,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,1,[0 0 0.307;0.505 0.461 0;0 0.539 0.743]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,Rasito,28.65,-111.1833333,0,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,1,[0 0 0.207;1 0.53 0;0 0.26 0.754]
Zalophus_californianus,Zalophus_californianus,California sea lion,TRUE,8082016,NA,californianus,Zalophus,Zalophus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,Mammalia,Wielgus; Gonzalez-Suarez; Aurioles-Gamboa; Gerber,Ecol Appl,2008,10.1890/07-0892.1,Van de Kerk 2013; ,15,1984,1998,1,7,No,Yes,No,San Pedro Mártir,28.38333333,-111.7,0,MEX,N America,TRU,A,Mean,Unmanipulated,W,1984,NA,NA,1998,NA,NA,Divided,Yes,NA,3,0.831,[0 0 0.473;0.434 0.367 0;0 0.393 0.831]
Ziphiidae_sp.,Ziphiidae_sp.,Beaked whale,TRUE,8082016,NA,NA,Ziphiidae,Ziphiidae,Ziphiidae,Artiodactyla,Mammalia,Chordata,Animalia,Mammalia,Chiquet; Montgomery; Ma; Ackleh,Neu Par Sci Comp,2015,NA,NA,NA,NA,NA,1,1,No,Yes,No,FRANK,NA,NA,NA,NA,NA,NA,F,Mean,Unmanipulated,NA,NA,NA,NA,NA,NA,NA,Divided,Yes,No,4,0.95,[0 0 0.25 0;0.9 0.838 0 0;0 0.087 0.5396 0.3657;0 0 0.4104 0.5843]
Arctodiaptomus_salinus,Arctodiaptomus_salinus,NA,TRUE,8082016,NA,salinus,Arctodiaptomus,Arctodiaptomus,Diaptomidae,Calanoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Jiménez-Melero; Gilbert; Guerrero,Fresh Biol,2013,10.3354/meps10377,NA,0.51,2001,2001,52,NA,No,Yes,No,Laguna Honda,37.6,-3.85,460,ESP,Europe,MED,F,Mean,Unmanipulated,CW,2001,NA,6,2001,NA,9,Divided,Yes,Transition probabilities are given per week,4,1,[0.754 0 0 0.209;0.246 0.075 0 0;0 0.925 0.59 0;0 0 0.016 0.602]
Arctodiaptomus_salinus,Arctodiaptomus_salinus,NA,TRUE,8082016,NA,salinus,Arctodiaptomus,Arctodiaptomus,Diaptomidae,Calanoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Jiménez-Melero; Gilbert; Guerrero,Fresh Biol,2013,10.3354/meps10377,NA,0.51,2001,2001,52,NA,No,Yes,No,Laguna Honda,37.6,-3.85,460,ESP,Europe,MED,F,Mean,Unmanipulated,CW,2001,NA,9,2001,NA,11,Divided,Yes,Transition probabilities are given per week,4,0.786,[0.446 0 0 6.688;0.315 0.218 0 0;0 0.374 0.246 0;0 0 0.54 0.733]
Arctodiaptomus_salinus,Arctodiaptomus_salinus,NA,TRUE,8082016,NA,salinus,Arctodiaptomus,Arctodiaptomus,Diaptomidae,Calanoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Jiménez-Melero; Gilbert; Guerrero,Fresh Biol,2013,10.3354/meps10377,NA,0.51,2001,2001,52,NA,No,Yes,No,Laguna Honda,37.6,-3.85,460,ESP,Europe,MED,F,Mean,Unmanipulated,CW,2001,NA,11,2001,NA,12,Divided,Yes,SurvTransition probabilities are given per week,4,1.001,[0.769 0 0 3.837;0.231 0.55 0 0;0 0.187 0.783 0;0 0 0.218 0.129]
Amphiascus_tenuiremis_2,Amphiascus_tenuiremis,NA,TRUE,8082016,NA,tenuiremis,Amphiascus,Amphiascus,Diosaccidae,Harpacticoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Chandler; Cary; Bejarano; Pender; Ferry,Environ Sci Technol,2004,10.1021/es049654o,NA,NA,NA,NA,122,6,No,Yes,No,0.25 FP,33.33333333,-78.83333333,0,USA,N America,LAB,NA,Individual,0.25 FP (Fipronil),C,NA,NA,NA,NA,NA,NA,Divided,Yes,NA,5,1,[0.09 0 0 0 13;0.91 0.16 0 0 0;0 0.84 0.02 0 0;0 0 0.49 0.6 0;0 0 0 0.4 0]
Amphiascus_tenuiremis_2,Amphiascus_tenuiremis,NA,TRUE,8082016,NA,tenuiremis,Amphiascus,Amphiascus,Diosaccidae,Harpacticoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Chandler; Cary; Bejarano; Pender; Ferry,Environ Sci Technol,2004,10.1021/es049654o,NA,NA,NA,NA,122,6,No,Yes,No,0.5 FP,33.33333333,-78.83333333,0,USA,N America,LAB,NA,Individual,0.5 FP (Fipronil),C,NA,NA,NA,NA,NA,NA,Divided,Yes,NA,5,1,[0.04 0 0 0 16;0.96 0.3 0 0 0;0 0.7 0.01 0 0;0 0 0.56 0.9 0;0 0 0 0.1 0]
Amphiascus_tenuiremis_2,Amphiascus_tenuiremis,NA,TRUE,8082016,NA,tenuiremis,Amphiascus,Amphiascus,Diosaccidae,Harpacticoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Chandler; Cary; Bejarano; Pender; Ferry,Environ Sci Technol,2004,10.1021/es049654o,NA,NA,NA,NA,122,6,No,Yes,No,0.25 DSF,33.33333333,-78.83333333,0,USA,N America,LAB,NA,Individual,0.25 DSF (Fipronil),C,NA,NA,NA,NA,NA,NA,Divided,Yes,NA,5,1,[0.09 0 0 0 12;0.91 0.15 0 0 0;0 0.85 0.05 0 0;0 0 0.48 0.29 0;0 0 0 0.71 0]
Amphiascus_tenuiremis_2,Amphiascus_tenuiremis,NA,TRUE,8082016,NA,tenuiremis,Amphiascus,Amphiascus,Diosaccidae,Harpacticoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Chandler; Cary; Bejarano; Pender; Ferry,Environ Sci Technol,2004,10.1021/es049654o,NA,NA,NA,NA,122,6,No,Yes,No,0.5 DSF,33.33333333,-78.83333333,0,USA,N America,LAB,NA,Individual,0.5 DSF (Fipronil),C,NA,NA,NA,NA,NA,NA,Divided,Yes,NA,5,1,[0.12 0 0 0 14;0.88 0.15 0 0 0;0 0.85 0.02 0 0;0 0 0.56 0.59 0;0 0 0 0.41 0]
Amphiascus_tenuiremis_2,Amphiascus_tenuiremis,NA,TRUE,8082016,NA,tenuiremis,Amphiascus,Amphiascus,Diosaccidae,Harpacticoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Chandler; Cary; Bejarano; Pender; Ferry,Environ Sci Technol,2004,10.1021/es049654o,NA,NA,NA,NA,122,6,No,Yes,No,0.075 FPS,33.33333333,-78.83333333,0,USA,N America,LAB,NA,Individual,0.075 FPS (Fipronil),C,NA,NA,NA,NA,NA,NA,Divided,Yes,NA,5,1,[0.08 0 0 0 14;0.92 0.16 0 0 0;0 0.84 0.03 0 0;0 0 0.59 0.44 0;0 0 0 0.56 0]
Amphiascus_tenuiremis_2,Amphiascus_tenuiremis,NA,TRUE,8082016,NA,tenuiremis,Amphiascus,Amphiascus,Diosaccidae,Harpacticoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Chandler; Cary; Bejarano; Pender; Ferry,Environ Sci Technol,2004,10.1021/es049654o,NA,NA,NA,NA,122,6,No,Yes,No,0.15 FPS,33.33333333,-78.83333333,0,USA,N America,LAB,NA,Individual,0.15 FPS (Fipronil),C,NA,NA,NA,NA,NA,NA,Divided,Yes,NA,5,1,[0.06 0 0 0 14;0.94 0.923 0 0 0;0 0.077 0.04 0 0;0 0 0.43 0.58 0;0 0 0 0.42 0]
Lepeophtheirus_salmonis,Lepeophtheirus_salmonis,Salmon louse,TRUE,8082016,NA,salmonis,Lepeophtheirus,Lepeophtheirus,Caligidae,Siphonostomatoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Groner; Gettinby; Stormoen; Revie; Cox,PLOS One,2014,10.1371/jourNonel.pone.0088465,NA,NA,NA,NA,365,25,No,Yes,No,"<U+03B3>=0,001; <U+03B3>=0,01; <U+03B3>=0,1; <U+03B3>=0,5; <U+03B3>=0,9",NA,NA,NA,NA,NA,NA,F,Mean,Temperature 4°C,NA,NA,NA,NA,NA,NA,NA,Divided,No,"FRANK; Reproduction values have been requested; One value of the function is missing (Phi) and varies between 0 and 1, Mean Reprod Info calculated under assume Phi=1",7,0.9981,[0.935 0 0 0 132 0 257;0.0343 0.4854 0 0 0 0 0;0 0.02074 0.948 0 0 0 0;0 0 0.0418 0.957 0 0 0;0 0 0 0.0089 0.0421 0 0;0 0 0 0 0.956 0.934 0.956;0 0 0 0 0 0.0226 0.0421]
Lepeophtheirus_salmonis,Lepeophtheirus_salmonis,Salmon louse,TRUE,8082016,NA,salmonis,Lepeophtheirus,Lepeophtheirus,Caligidae,Siphonostomatoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Groner; Gettinby; Stormoen; Revie; Cox,PLOS One,2014,10.1371/jourNonel.pone.0088465,NA,NA,NA,NA,365,25,No,Yes,No,"<U+03B3>=0,001",NA,NA,NA,NA,NA,NA,F,Individual,Temperature 4°C,NA,NA,NA,NA,NA,NA,NA,Divided,No,"FRANK; Reproduction values have been requested; One value of the function is missing (Phi) and varies between 0 and 1, Mean Reprod Info calculated under assume Phi=1",7,0.9981,[0.935 0 0 0 132 0 257;0.0343 0.183 0 0 0 0 0;0 0.0107 0.948 0 0 0 0;0 0 0.0418 0.957 0 0 0;0 0 0 0.0089 0.0421 0 0;0 0 0 0 0.956 0.934 0.956;0 0 0 0 0 0.0226 0.0421]
Lepeophtheirus_salmonis,Lepeophtheirus_salmonis,Salmon louse,TRUE,8082016,NA,salmonis,Lepeophtheirus,Lepeophtheirus,Caligidae,Siphonostomatoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Groner; Gettinby; Stormoen; Revie; Cox,PLOS One,2014,10.1371/jourNonel.pone.0088465,NA,NA,NA,NA,365,25,No,Yes,No,"<U+03B3>=0,01",NA,NA,NA,NA,NA,NA,F,Individual,Temperature 4°C,NA,NA,NA,NA,NA,NA,NA,Divided,No,"FRANK; Reproduction values have been requested; One value of the function is missing (Phi) and varies between 0 and 1, Mean Reprod Info calculated under assume Phi=1",7,0.9981,[0.935 0 0 0 132 0 257;0.0343 0.3 0 0 0 0 0;0 0.0177 0.948 0 0 0 0;0 0 0.0418 0.957 0 0 0;0 0 0 0.0089 0.0421 0 0;0 0 0 0 0.956 0.934 0.956;0 0 0 0 0 0.0226 0.0421]
Lepeophtheirus_salmonis,Lepeophtheirus_salmonis,Salmon louse,TRUE,8082016,NA,salmonis,Lepeophtheirus,Lepeophtheirus,Caligidae,Siphonostomatoida,Maxillopoda,Arthropoda,Animalia,Maxillopoda,Groner; Gettinby; Stormoen; Revie; Cox,PLOS One,2014,10.1371/jourNonel.pone.0088465,NA,NA,NA,NA,365,25,No,Yes,No,"<U+03B3>=0,1",NA,NA,NA,NA,NA,NA,F,Individual,Temperature 4°C,NA,NA,NA,NA,NA,NA,NA,Divided,No,"FRANK; Reproduction values have been requested; One value of the function is missing (Phi) and varies between 0 and 1, Mean Reprod Info calculated under assume Phi=1",7,0.9981,[0.935 0 0 0 132 0 257;0.0343 0.488 0 0 0 0 0;0 0.0293 0.948 0 0 0 0;0 0 0.0418 0.957 0 0 0;0 0 0 0.0089 0.0421 0 0;0 0 0 0 0.956 0.934 0.956;0 0 0 0 0 0.0226 0.0421]
